Date,ProcessID,DAU,MAU,LLM_Accuracy_Pct,Saved_Hours
2025-07-15,107,165,672,89.75,28.3
2025-07-15,108,125,652,88.55,36.9
2025-07-16,101,222,1144,88.32,77.7
2025-07-16,102,218,1247,98.58,55.3
2025-07-16,103,243,1357,93.07,75.4
2025-07-16,104,240,1115,84.79,48.9
2025-07-16,105,149,838,93.38,33.7
2025-07-16,106,214,1195,93.33,73.0
2025-07-16,107,133,758,90.95,44.8
2025-07-16,108,173,973,94.21,46.7
2025-07-17,101,214,1244,89.09,46.3
2025-07-17,102,248,1194,90.3,69.8
2025-07-17,103,211,1193,90.94,53.8
2025-07-17,104,211,1124,85.0,33.1
2025-07-17,105,114,476,92.03,20.5
2025-07-17,106,210,1120,89.32,53.3
2025-07-17,107,143,671,91.07,27.8
2025-07-17,108,251,1382,91.93,52.2
2025-07-18,101,223,1047,92.25,45.5
2025-07-18,102,111,494,95.66,37.1
2025-07-18,103,208,892,99.19,38.3
2025-07-18,104,130,546,84.93,35.0
2025-07-18,105,224,1109,89.93,35.7
2025-07-18,106,139,751,94.24,31.5
2025-07-18,107,171,848,98.7,45.9
2025-07-18,108,185,881,89.52,58.0
2025-07-19,101,63,315,92.62,18.6
2025-07-19,102,52,260,93.98,16.5
2025-07-19,103,46,230,95.99,12.3
2025-07-19,104,56,280,89.73,8.7
2025-07-19,105,33,165,95.97,5.9
2025-07-19,106,50,250,96.33,10.4
2025-07-19,107,71,355,89.54,19.7
2025-07-19,108,58,290,95.17,9.0
2025-07-20,101,65,325,90.93,14.2
2025-07-20,102,63,315,98.19,13.7
2025-07-20,103,73,365,93.58,21.9
2025-07-20,104,38,190,87.99,6.4
2025-07-20,105,61,305,90.73,13.1
2025-07-20,106,38,190,96.73,12.6
2025-07-20,107,41,205,98.27,10.7
2025-07-20,108,51,255,99.04,15.5
2025-07-21,101,178,944,90.89,28.2
2025-07-21,102,192,776,88.72,54.8
2025-07-21,103,125,659,98.47,37.8
2025-07-21,104,258,1386,84.31,60.5
2025-07-21,105,214,1040,98.04,46.0
2025-07-21,106,128,712,92.93,32.0
2025-07-21,107,177,901,89.54,27.8
2025-07-21,108,216,971,99.68,40.1
2025-07-22,101,158,734,97.08,38.1
2025-07-22,102,231,1150,96.99,58.9
2025-07-22,103,220,1135,95.62,62.1
2025-07-22,104,161,934,83.28,52.9
2025-07-22,105,216,1152,96.98,51.2
2025-07-22,106,111,492,93.85,26.0
2025-07-22,107,201,873,92.5,41.9
2025-07-22,108,245,1341,97.87,41.9
2025-07-23,101,227,1115,88.96,65.8
2025-07-23,102,203,1106,88.47,52.0
2025-07-23,103,123,511,93.96,36.0
2025-07-23,104,214,1181,88.92,67.8
2025-07-23,105,241,1365,89.13,55.6
2025-07-23,106,216,1075,97.41,39.6
2025-07-23,107,235,1012,90.6,38.0
2025-07-23,108,240,1278,99.21,81.7
2025-07-24,101,181,1008,96.96,53.2
2025-07-24,102,198,989,95.18,67.7
2025-07-24,103,181,820,97.91,57.0
2025-07-24,104,127,749,88.99,21.7
2025-07-24,105,188,827,98.57,53.7
2025-07-24,106,216,1168,96.82,70.7
2025-07-24,107,202,1029,94.89,57.0
2025-07-24,108,209,1110,92.99,51.2
2025-07-25,101,145,589,88.51,34.2
2025-07-25,102,118,473,89.49,40.3
2025-07-25,103,124,497,90.26,40.6
2025-07-25,104,130,531,91.38,29.4
2025-07-25,105,145,595,95.84,32.0
2025-07-25,106,115,655,92.75,40.1
2025-07-25,107,155,864,93.16,36.7
2025-07-25,108,222,1262,88.61,40.9
2025-07-26,101,41,205,88.93,6.4
2025-07-26,102,36,180,93.27,7.2
2025-07-26,103,36,180,95.84,7.0
2025-07-26,104,33,165,88.93,9.8
2025-07-26,105,74,370,91.79,17.7
2025-07-26,106,62,310,94.44,19.9
2025-07-26,107,76,380,94.16,18.6
2025-07-26,108,39,195,95.34,8.7
2025-07-27,101,71,355,95.35,13.8
2025-07-27,102,70,350,98.92,23.8
2025-07-27,103,54,270,91.12,16.9
2025-07-27,104,72,360,84.21,17.6
2025-07-27,105,73,365,95.16,25.1
2025-07-27,106,51,255,93.55,13.2
2025-07-27,107,47,235,90.32,8.2
2025-07-27,108,61,305,99.56,16.7
2025-07-28,101,112,602,95.85,17.1
2025-07-28,102,256,1250,96.35,70.8
2025-07-28,103,210,1029,99.7,43.8
2025-07-28,104,213,1082,86.19,42.3
2025-07-28,105,187,775,94.03,57.2
2025-07-28,106,201,1194,88.3,40.7
2025-07-28,107,228,1312,92.09,38.4
2025-07-28,108,255,1103,88.01,86.8
2025-07-29,101,246,1455,91.31,40.0
2025-07-29,102,193,833,94.9,49.9
2025-07-29,103,122,532,98.11,25.0
2025-07-29,104,164,891,82.48,43.1
2025-07-29,105,182,1026,89.65,40.3
2025-07-29,106,231,1248,95.74,38.9
2025-07-29,107,169,893,91.77,35.2
2025-07-29,108,129,544,99.82,23.6
2025-07-30,101,167,811,98.4,57.0
2025-07-30,102,235,1086,95.08,71.1
2025-07-30,103,216,952,97.5,34.0
2025-07-30,104,137,555,89.88,22.7
2025-07-30,105,156,797,89.5,41.7
2025-07-30,106,188,770,97.65,30.7
2025-07-30,107,224,1312,88.37,71.8
2025-07-30,108,254,1471,99.79,57.6
2025-07-31,101,140,778,92.67,25.5
2025-07-31,102,150,888,99.7,26.2
2025-07-31,103,205,1092,98.97,68.3
2025-07-31,104,241,1390,83.41,43.1
2025-07-31,105,174,727,92.2,49.9
2025-07-31,106,239,1273,90.5,52.9
2025-07-31,107,222,1173,91.88,62.8
2025-07-31,108,144,783,94.52,42.4
2025-08-01,101,210,1132,88.91,56.1
2025-08-01,102,165,705,95.12,47.5
2025-08-01,103,254,1435,88.58,68.4
2025-08-01,104,123,640,89.8,34.0
2025-08-01,105,164,709,93.07,25.8
2025-08-01,106,253,1333,95.92,50.1
2025-08-01,107,115,582,91.1,27.9
2025-08-01,108,143,763,99.33,33.3
2025-08-02,101,52,260,93.33,16.8
2025-08-02,102,51,255,92.17,10.0
2025-08-02,103,76,380,90.02,15.1
2025-08-02,104,42,210,85.98,11.2
2025-08-02,105,33,165,91.79,10.1
2025-08-02,106,38,190,98.53,12.0
2025-08-02,107,53,265,98.61,14.0
2025-08-02,108,67,335,94.63,20.6
2025-08-03,101,45,225,91.88,14.1
2025-08-03,102,33,165,97.76,6.2
2025-08-03,103,49,245,91.52,12.3
2025-08-03,104,33,165,86.62,6.2
2025-08-03,105,42,210,97.55,9.6
2025-08-03,106,46,230,88.27,12.1
2025-08-03,107,62,310,92.0,21.4
2025-08-03,108,39,195,96.96,10.4
2025-08-04,101,145,829,89.99,29.0
2025-08-04,102,241,1283,89.32,76.6
2025-08-04,103,153,625,89.27,23.0
2025-08-04,104,183,1075,87.78,38.4
2025-08-04,105,228,1281,93.97,66.1
2025-08-04,106,115,462,92.25,20.8
2025-08-04,107,253,1078,92.83,54.6
2025-08-04,108,190,980,92.05,48.1
2025-08-05,101,158,872,90.48,42.4
2025-08-05,102,139,828,96.71,41.3
2025-08-05,103,178,898,96.4,48.1
2025-08-05,104,165,755,82.58,46.2
2025-08-05,105,134,762,95.69,20.9
2025-08-05,106,179,721,88.92,47.7
2025-08-05,107,242,1322,92.5,52.2
2025-08-05,108,198,1170,94.3,43.8
2025-08-06,101,221,1231,94.43,47.6
2025-08-06,102,256,1091,98.74,76.8
2025-08-06,103,197,1160,89.07,59.4
2025-08-06,104,137,721,91.16,31.5
2025-08-06,105,134,613,95.11,45.0
2025-08-06,106,203,1097,98.78,69.6
2025-08-06,107,204,1212,97.68,34.4
2025-08-06,108,143,745,98.16,23.4
2025-08-07,101,240,1125,90.24,79.5
2025-08-07,102,197,1007,89.02,35.7
2025-08-07,103,152,695,90.54,39.1
2025-08-07,104,165,899,91.05,26.0
2025-08-07,105,181,838,88.43,37.3
2025-08-07,106,224,912,98.5,71.6
2025-08-07,107,174,718,90.21,40.6
2025-08-07,108,139,669,93.51,40.7
2025-08-08,101,223,1136,91.61,49.2
2025-08-08,102,176,958,94.67,54.7
2025-08-08,103,192,1123,97.88,39.3
2025-08-08,104,154,734,89.5,24.0
2025-08-08,105,161,651,98.28,25.0
2025-08-08,106,215,893,97.3,72.0
2025-08-08,107,162,899,89.47,32.6
2025-08-08,108,222,1011,88.88,39.9
2025-08-09,101,42,210,96.66,13.9
2025-08-09,102,75,375,93.52,12.2
2025-08-09,103,38,190,95.7,10.0
2025-08-09,104,54,270,89.8,16.3
2025-08-09,105,45,225,99.17,15.5
2025-08-09,106,38,190,91.78,12.8
2025-08-09,107,48,240,92.81,15.5
2025-08-09,108,75,375,96.72,26.1
2025-08-10,101,75,375,92.84,13.6
2025-08-10,102,38,190,93.85,7.3
2025-08-10,103,72,360,91.38,12.7
2025-08-10,104,59,295,91.44,15.7
2025-08-10,105,36,180,93.99,6.1
2025-08-10,106,54,270,99.02,15.6
2025-08-10,107,49,245,93.56,11.0
2025-08-10,108,42,210,95.05,10.4
2025-08-11,101,151,741,94.41,41.8
2025-08-11,102,139,571,94.07,22.8
2025-08-11,103,145,761,88.83,25.6
2025-08-11,104,134,750,86.15,22.2
2025-08-11,105,204,1094,96.87,35.5
2025-08-11,106,194,1034,91.64,39.5
2025-08-11,107,248,1385,96.3,39.1
2025-08-11,108,237,1203,93.51,59.4
2025-08-12,101,212,1231,96.98,60.7
2025-08-12,102,218,1035,89.02,64.8
2025-08-12,103,180,1079,94.88,29.1
2025-08-12,104,234,970,88.48,48.1
2025-08-12,105,208,1019,98.69,43.6
2025-08-12,106,136,801,90.4,36.1
2025-08-12,107,179,993,89.54,42.5
2025-08-12,108,202,937,88.73,58.6
2025-08-13,101,199,800,95.29,66.5
2025-08-13,102,186,936,89.88,56.7
2025-08-13,103,147,594,93.52,45.3
2025-08-13,104,202,835,92.04,49.7
2025-08-13,105,214,1076,99.49,41.4
2025-08-13,106,199,852,96.65,60.8
2025-08-13,107,239,962,91.86,39.4
2025-08-13,108,140,802,88.31,39.8
2025-08-14,101,206,858,99.07,49.2
2025-08-14,102,164,964,92.71,40.9
2025-08-14,103,149,811,97.99,37.1
2025-08-14,104,116,619,86.49,26.7
2025-08-14,105,200,855,93.04,61.2
2025-08-14,106,110,610,95.99,34.2
2025-08-14,107,179,1015,92.61,45.8
2025-08-14,108,182,854,92.83,31.6
2025-08-15,101,246,1045,90.92,43.5
2025-08-15,102,208,1155,91.72,32.3
2025-08-15,103,187,988,98.04,48.8
2025-08-15,104,175,807,82.74,37.3
2025-08-15,105,251,1454,97.31,60.8
2025-08-15,106,240,1149,97.65,60.6
2025-08-15,107,185,741,88.79,28.6
2025-08-15,108,247,1421,88.95,64.4
2025-08-16,101,57,285,91.64,13.8
2025-08-16,102,36,180,91.31,10.4
2025-08-16,103,77,385,91.27,24.2
2025-08-16,104,36,180,83.05,6.2
2025-08-16,105,46,230,99.35,11.2
2025-08-16,106,39,195,90.41,11.0
2025-08-16,107,65,325,93.48,13.3
2025-08-16,108,52,260,91.28,14.7
2025-08-17,101,63,315,93.62,12.1
2025-08-17,102,57,285,95.9,12.1
2025-08-17,103,57,285,91.91,19.5
2025-08-17,104,69,345,92.61,15.0
2025-08-17,105,57,285,89.35,19.9
2025-08-17,106,38,190,92.94,7.5
2025-08-17,107,36,180,94.35,12.0
2025-08-17,108,41,205,90.76,7.3
2025-08-18,101,244,1395,99.54,83.5
2025-08-18,102,251,1285,90.24,62.1
2025-08-18,103,217,1130,97.59,73.2
2025-08-18,104,144,656,88.5,42.0
2025-08-18,105,153,903,93.2,39.8
2025-08-18,106,174,700,88.7,48.6
2025-08-18,107,142,745,98.41,29.9
2025-08-18,108,259,1309,99.2,70.9
2025-08-19,101,114,571,98.65,37.2
2025-08-19,102,259,1245,88.4,50.1
2025-08-19,103,173,809,89.44,40.5
2025-08-19,104,198,1121,89.88,49.9
2025-08-19,105,141,804,95.65,33.0
2025-08-19,106,202,1058,93.25,40.0
2025-08-19,107,177,1016,97.96,59.9
2025-08-19,108,126,727,95.56,35.6
2025-08-20,101,120,559,92.81,39.8
2025-08-20,102,143,733,90.1,35.7
2025-08-20,103,121,543,92.5,38.4
2025-08-20,104,117,546,88.87,18.5
2025-08-20,105,110,612,88.34,33.7
2025-08-20,106,252,1194,99.49,45.9
2025-08-20,107,215,1115,89.38,45.7
2025-08-20,108,126,526,95.87,34.9
2025-08-21,101,173,706,97.45,48.2
2025-08-21,102,177,947,88.7,38.4
2025-08-21,103,230,971,97.58,48.4
2025-08-21,104,183,1009,89.21,63.5
2025-08-21,105,253,1316,92.87,83.6
2025-08-21,106,175,1036,99.76,58.7
2025-08-21,107,165,765,97.83,46.3
2025-08-21,108,182,1015,94.0,46.0
2025-08-22,101,174,769,88.93,42.9
2025-08-22,102,249,1323,90.24,42.9
2025-08-22,103,204,878,92.93,65.4
2025-08-22,104,204,1087,93.06,36.0
2025-08-22,105,114,550,90.3,34.3
2025-08-22,106,210,931,88.14,48.9
2025-08-22,107,227,1200,91.51,45.2
2025-08-22,108,197,1028,94.14,64.2
2025-08-23,101,44,220,93.39,7.7
2025-08-23,102,55,275,97.75,12.8
2025-08-23,103,69,345,90.18,12.4
2025-08-23,104,36,180,82.5,8.5
2025-08-23,105,58,290,99.21,16.0
2025-08-23,106,69,345,92.46,12.2
2025-08-23,107,75,375,92.49,16.5
2025-08-23,108,50,250,98.98,8.0
2025-08-24,101,50,250,94.74,9.7
2025-08-24,102,50,250,92.9,11.6
2025-08-24,103,41,205,91.46,11.0
2025-08-24,104,73,365,83.61,24.9
2025-08-24,105,38,190,93.99,9.4
2025-08-24,106,75,375,92.07,14.4
2025-08-24,107,41,205,88.7,11.9
2025-08-24,108,38,190,89.77,12.8
2025-08-25,101,138,750,95.14,25.2
2025-08-25,102,139,783,90.57,35.9
2025-08-25,103,206,1203,94.57,54.8
2025-08-25,104,146,863,89.35,22.0
2025-08-25,105,198,799,96.52,33.7
2025-08-25,106,246,1364,94.0,68.4
2025-08-25,107,180,961,92.61,40.3
2025-08-25,108,162,697,99.31,51.6
2025-08-26,101,200,960,99.19,40.0
2025-08-26,102,230,930,95.37,77.3
2025-08-26,103,118,547,94.34,18.1
2025-08-26,104,173,964,84.35,58.2
2025-08-26,105,145,817,96.82,48.4
2025-08-26,106,177,956,95.9,58.5
2025-08-26,107,221,1237,90.02,43.6
2025-08-26,108,153,736,90.68,23.5
2025-08-27,101,160,793,96.85,39.4
2025-08-27,102,248,1266,96.28,50.9
2025-08-27,103,176,948,94.13,58.0
2025-08-27,104,186,856,84.56,34.9
2025-08-27,105,192,1039,92.42,47.8
2025-08-27,106,189,783,91.42,49.9
2025-08-27,107,114,489,99.16,24.3
2025-08-27,108,241,1097,89.69,42.3
2025-08-28,101,140,604,91.82,33.3
2025-08-28,102,133,753,98.26,29.9
2025-08-28,103,116,514,90.09,27.5
2025-08-28,104,146,659,86.65,23.4
2025-08-28,105,140,604,88.8,22.8
2025-08-28,106,232,1132,96.44,37.5
2025-08-28,107,167,945,91.91,35.3
2025-08-28,108,152,815,91.63,32.8
2025-08-29,101,192,859,95.65,30.8
2025-08-29,102,141,622,90.39,40.4
2025-08-29,103,149,809,95.68,49.7
2025-08-29,104,252,1327,85.34,69.8
2025-08-29,105,136,635,91.44,29.8
2025-08-29,106,194,1040,98.72,42.7
2025-08-29,107,199,893,91.86,58.7
2025-08-29,108,172,798,91.69,30.1
2025-08-30,101,52,260,90.79,10.7
2025-08-30,102,47,235,95.88,11.3
2025-08-30,103,42,210,89.77,12.5
2025-08-30,104,33,165,92.81,10.4
2025-08-30,105,35,175,99.89,10.0
2025-08-30,106,73,365,92.15,19.5
2025-08-30,107,75,375,97.98,17.0
2025-08-30,108,76,380,90.27,26.4
2025-08-31,101,45,225,95.38,10.4
2025-08-31,102,62,310,97.63,10.1
2025-08-31,103,41,205,97.26,7.1
2025-08-31,104,52,260,86.24,9.8
2025-08-31,105,66,330,97.77,12.1
2025-08-31,106,45,225,96.03,9.7
2025-08-31,107,77,385,88.36,23.7
2025-08-31,108,74,370,98.8,19.5
2025-09-01,101,224,914,96.11,53.5
2025-09-01,102,122,668,92.28,36.0
2025-09-01,103,123,541,93.0,23.9
2025-09-01,104,150,659,82.13,32.4
2025-09-01,105,169,955,93.85,47.0
2025-09-01,106,152,713,90.64,46.2
2025-09-01,107,126,629,96.6,43.3
2025-09-01,108,182,886,97.85,45.6
2025-09-02,101,191,1105,94.63,54.7
2025-09-02,102,112,629,98.94,30.3
2025-09-02,103,202,963,99.79,41.2
2025-09-02,104,205,1063,92.79,38.9
2025-09-02,105,129,674,94.98,39.9
2025-09-02,106,231,1351,97.32,40.8
2025-09-02,107,114,496,90.82,26.1
2025-09-02,108,249,1467,94.21,76.2
2025-09-03,101,258,1111,97.65,51.5
2025-09-03,102,220,1240,92.96,65.1
2025-09-03,103,199,818,96.04,55.7
2025-09-03,104,239,1031,85.24,57.2
2025-09-03,105,252,1053,98.89,84.4
2025-09-03,106,126,522,90.1,21.2
2025-09-03,107,179,880,98.79,58.1
2025-09-03,108,203,1024,89.37,69.6
2025-09-04,101,204,1142,98.88,45.0
2025-09-04,102,257,1073,99.51,52.2
2025-09-04,103,211,907,96.45,61.7
2025-09-04,104,155,823,91.38,42.0
2025-09-04,105,138,797,97.45,39.9
2025-09-04,106,242,1368,90.94,46.0
2025-09-04,107,145,855,99.82,38.2
2025-09-04,108,142,817,89.73,25.7
2025-09-05,101,117,620,89.28,35.8
2025-09-05,102,130,632,92.51,45.2
2025-09-05,103,210,1073,90.69,58.2
2025-09-05,104,192,924,90.88,63.4
2025-09-05,105,154,676,92.86,28.3
2025-09-05,106,218,1180,96.94,35.3
2025-09-05,107,248,1131,97.28,56.1
2025-09-05,108,135,620,95.55,44.1
2025-09-06,101,39,195,96.89,7.0
2025-09-06,102,46,230,99.64,7.5
2025-09-06,103,37,185,89.27,7.8
2025-09-06,104,68,340,82.98,22.6
2025-09-06,105,66,330,97.01,15.2
2025-09-06,106,48,240,94.77,13.6
2025-09-06,107,75,375,94.92,23.2
2025-09-06,108,57,285,92.87,19.7
2025-09-07,101,48,240,88.53,15.8
2025-09-07,102,36,180,90.96,9.7
2025-09-07,103,56,280,90.65,15.2
2025-09-07,104,73,365,91.73,24.3
2025-09-07,105,55,275,90.35,15.6
2025-09-07,106,54,270,90.09,14.6
2025-09-07,107,74,370,88.25,20.1
2025-09-07,108,63,315,98.81,18.7
2025-09-08,101,149,847,89.48,26.0
2025-09-08,102,239,1203,90.48,73.0
2025-09-08,103,198,1037,90.54,66.6
2025-09-08,104,223,1213,92.69,77.6
2025-09-08,105,142,701,90.18,37.9
2025-09-08,106,139,737,99.33,35.5
2025-09-08,107,139,765,98.97,26.8
2025-09-08,108,176,820,98.24,59.7
2025-09-09,101,120,708,95.47,27.1
2025-09-09,102,254,1170,90.1,65.7
2025-09-09,103,158,892,93.44,49.4
2025-09-09,104,248,1418,90.81,76.8
2025-09-09,105,114,505,97.64,23.5
2025-09-09,106,212,1193,90.64,71.4
2025-09-09,107,159,858,92.11,39.0
2025-09-09,108,135,795,91.81,25.2
2025-09-10,101,135,740,89.6,44.3
2025-09-10,102,140,806,91.43,33.7
2025-09-10,103,169,946,93.11,58.7
2025-09-10,104,171,973,93.76,35.3
2025-09-10,105,224,1255,90.9,48.2
2025-09-10,106,131,763,99.89,39.9
2025-09-10,107,219,880,96.3,49.9
2025-09-10,108,183,798,98.41,59.8
2025-09-11,101,159,766,96.49,45.3
2025-09-11,102,156,762,94.35,31.7
2025-09-11,103,228,1244,90.85,55.8
2025-09-11,104,164,816,82.06,32.0
2025-09-11,105,241,1361,89.12,70.4
2025-09-11,106,257,1159,94.0,39.6
2025-09-11,107,156,835,94.16,42.1
2025-09-11,108,165,927,98.78,41.6
2025-09-12,101,177,884,97.05,45.1
2025-09-12,102,195,1114,91.91,57.0
2025-09-12,103,145,745,94.29,37.7
2025-09-12,104,216,954,91.42,37.2
2025-09-12,105,250,1459,89.6,58.1
2025-09-12,106,199,879,98.23,34.7
2025-09-12,107,221,1188,89.65,34.1
2025-09-12,108,198,1019,88.24,69.0
2025-09-13,101,73,365,95.39,11.1
2025-09-13,102,67,335,93.19,15.5
2025-09-13,103,40,200,92.49,11.7
2025-09-13,104,39,195,90.17,13.2
2025-09-13,105,54,270,89.79,18.2
2025-09-13,106,35,175,99.12,10.0
2025-09-13,107,35,175,93.07,11.2
2025-09-13,108,68,340,93.68,14.9
2025-09-14,101,47,235,88.08,14.6
2025-09-14,102,55,275,92.3,10.2
2025-09-14,103,47,235,92.07,11.5
2025-09-14,104,34,170,92.75,11.7
2025-09-14,105,59,295,90.81,10.1
2025-09-14,106,38,190,95.29,9.4
2025-09-14,107,34,170,90.21,10.4
2025-09-14,108,44,220,99.62,15.4
2025-09-15,101,199,806,99.46,42.1
2025-09-15,102,135,737,89.37,37.8
2025-09-15,103,175,746,89.24,51.6
2025-09-15,104,136,581,87.99,42.2
2025-09-15,105,200,1102,98.35,37.0
2025-09-15,106,123,643,99.36,39.1
2025-09-15,107,231,1071,89.69,78.5
2025-09-15,108,158,706,95.97,50.3
2025-09-16,101,250,1426,91.91,40.9
2025-09-16,102,116,672,98.75,20.4
2025-09-16,103,168,809,97.29,45.8
2025-09-16,104,168,708,89.57,36.5
2025-09-16,105,134,738,98.62,29.3
2025-09-16,106,222,1127,94.83,58.9
2025-09-16,107,161,769,94.14,24.5
2025-09-16,108,230,1039,97.72,46.7
2025-09-17,101,120,517,99.73,25.7
2025-09-17,102,139,800,97.55,48.2
2025-09-17,103,238,1045,88.69,55.4
2025-09-17,104,256,1244,89.18,41.6
2025-09-17,105,179,833,98.94,43.7
2025-09-17,106,228,1180,95.51,41.4
2025-09-17,107,169,741,97.98,34.3
2025-09-17,108,169,953,93.55,45.6
2025-09-18,101,135,552,92.41,34.2
2025-09-18,102,115,592,98.63,22.3
2025-09-18,103,211,924,95.5,54.2
2025-09-18,104,233,1052,93.49,54.4
2025-09-18,105,211,1093,99.86,69.6
2025-09-18,106,235,1211,89.37,57.0
2025-09-18,107,258,1068,98.59,49.0
2025-09-18,108,137,685,97.89,29.2
2025-09-19,101,233,1256,98.05,48.3
2025-09-19,102,224,1201,90.32,62.3
2025-09-19,103,191,884,95.83,43.1
2025-09-19,104,137,725,87.36,26.5
2025-09-19,105,189,941,94.7,42.4
2025-09-19,106,123,602,90.72,39.1
2025-09-19,107,206,1069,91.3,61.1
2025-09-19,108,191,969,95.6,52.7
2025-09-20,101,64,320,95.62,18.2
2025-09-20,102,54,270,97.89,11.7
2025-09-20,103,50,250,96.88,8.5
2025-09-20,104,40,200,82.32,11.6
2025-09-20,105,50,250,88.21,13.5
2025-09-20,106,51,255,92.51,15.3
2025-09-20,107,43,215,96.01,11.7
2025-09-20,108,55,275,96.71,17.7
2025-09-21,101,64,320,99.76,17.6
2025-09-21,102,68,340,95.01,22.3
2025-09-21,103,52,260,95.96,14.2
2025-09-21,104,51,255,84.24,8.9
2025-09-21,105,59,295,94.5,18.3
2025-09-21,106,48,240,92.26,8.3
2025-09-21,107,45,225,95.26,10.6
2025-09-21,108,66,330,95.64,15.2
2025-09-22,101,246,1467,90.25,51.4
2025-09-22,102,236,1252,94.34,45.0
2025-09-22,103,254,1119,90.95,47.8
2025-09-22,104,167,986,89.22,46.4
2025-09-22,105,211,1171,88.39,56.4
2025-09-22,106,156,782,93.68,25.3
2025-09-22,107,177,809,91.27,34.4
2025-09-22,108,118,694,88.33,21.6
2025-09-23,101,184,947,99.67,64.1
2025-09-23,102,234,1021,98.98,68.7
2025-09-23,103,163,721,96.2,31.2
2025-09-23,104,161,751,82.89,56.0
2025-09-23,105,199,989,97.35,68.7
2025-09-23,106,176,899,99.82,31.5
2025-09-23,107,165,692,88.01,24.8
2025-09-23,108,236,1381,95.94,69.7
2025-09-24,101,167,682,90.79,52.1
2025-09-24,102,240,1315,90.92,77.8
2025-09-24,103,249,1316,89.16,58.2
2025-09-24,104,226,1035,88.96,71.2
2025-09-24,105,203,950,97.54,38.4
2025-09-24,106,122,497,93.82,24.5
2025-09-24,107,242,1092,93.07,79.3
2025-09-24,108,247,1408,96.45,50.5
2025-09-25,101,113,546,95.14,35.3
2025-09-25,102,183,813,96.31,36.2
2025-09-25,103,209,965,92.13,56.2
2025-09-25,104,151,824,86.52,27.4
2025-09-25,105,185,900,95.06,52.6
2025-09-25,106,173,721,88.36,46.9
2025-09-25,107,206,858,93.58,48.8
2025-09-25,108,122,707,90.59,28.7
2025-09-26,101,123,544,92.16,22.7
2025-09-26,102,230,1255,96.31,69.5
2025-09-26,103,220,957,93.53,61.5
2025-09-26,104,241,997,82.78,82.7
2025-09-26,105,182,1055,89.54,39.3
2025-09-26,106,246,1378,93.02,67.0
2025-09-26,107,135,616,95.87,23.3
2025-09-26,108,201,1101,90.68,53.9
2025-09-27,101,51,255,93.37,14.5
2025-09-27,102,55,275,96.03,9.5
2025-09-27,103,62,310,92.83,11.1
2025-09-27,104,51,255,84.43,9.4
2025-09-27,105,44,220,95.05,10.1
2025-09-27,106,72,360,92.62,24.5
2025-09-27,107,59,295,89.99,12.1
2025-09-27,108,51,255,90.45,11.8
2025-09-28,101,70,350,95.96,21.4
2025-09-28,102,64,320,98.99,20.6
2025-09-28,103,69,345,98.8,19.8
2025-09-28,104,52,260,88.33,11.2
2025-09-28,105,52,260,92.9,16.2
2025-09-28,106,69,345,92.36,11.9
2025-09-28,107,63,315,94.7,18.2
2025-09-28,108,65,325,89.23,14.9
2025-09-29,101,196,890,99.26,41.8
2025-09-29,102,175,732,95.58,38.7
2025-09-29,103,233,1373,94.8,57.2
2025-09-29,104,234,1374,84.64,73.0
2025-09-29,105,207,1059,93.93,56.0
2025-09-29,106,237,1229,95.96,52.9
2025-09-29,107,136,721,94.5,47.1
2025-09-29,108,246,1187,95.34,42.7
2025-09-30,101,115,647,90.57,24.4
2025-09-30,102,149,835,91.25,46.8
2025-09-30,103,177,1002,92.92,49.1
2025-09-30,104,150,899,89.14,41.4
2025-09-30,105,146,720,95.67,30.9
2025-09-30,106,126,731,89.7,35.5
2025-09-30,107,152,631,96.33,49.1
2025-09-30,108,241,1280,89.68,40.7
2025-10-01,101,243,1017,92.19,43.0
2025-10-01,102,211,1165,94.83,33.0
2025-10-01,103,173,966,95.49,38.5
2025-10-01,104,233,967,83.92,74.0
2025-10-01,105,253,1181,98.58,62.5
2025-10-01,106,252,1414,93.04,78.2
2025-10-01,107,159,859,98.7,31.0
2025-10-01,108,213,1072,95.37,72.4
2025-10-02,101,178,759,97.96,53.4
2025-10-02,102,182,1029,88.96,50.0
2025-10-02,103,170,781,90.25,28.1
2025-10-02,104,251,1218,92.08,64.3
2025-10-02,105,209,868,95.02,54.4
2025-10-02,106,148,806,89.39,22.6
2025-10-02,107,122,535,97.85,41.8
2025-10-02,108,198,1000,92.37,46.6
2025-10-03,101,125,625,91.68,28.9
2025-10-03,102,222,1212,95.75,35.8
2025-10-03,103,169,778,99.73,42.3
2025-10-03,104,139,566,93.48,25.7
2025-10-03,105,251,1035,90.09,54.0
2025-10-03,106,121,644,89.84,30.2
2025-10-03,107,116,620,92.36,28.6
2025-10-03,108,179,761,92.49,46.2
2025-10-04,101,39,195,93.13,6.9
2025-10-04,102,39,195,99.47,12.3
2025-10-04,103,62,310,88.4,17.8
2025-10-04,104,60,300,82.67,11.5
2025-10-04,105,48,240,94.9,8.5
2025-10-04,106,34,170,96.63,11.6
2025-10-04,107,45,225,97.34,12.9
2025-10-04,108,43,215,89.45,12.5
2025-10-05,101,57,285,95.26,19.6
2025-10-05,102,37,185,89.47,8.7
2025-10-05,103,62,310,97.6,15.2
2025-10-05,104,75,375,90.6,16.7
2025-10-05,105,52,260,91.12,7.9
2025-10-05,106,57,285,94.37,19.7
